N_OBS_CELL,GRID_ID,CORAL,MACRO,CCA,ISLAND
0,2141,0,0,0,MAI


1,2142,69,0,2,MAI


0,2143,0,0,0,MAI


0,2144,0,0,0,MAI


1,2145,69,15,2,MAI


0,2146,0,0,0,MAI


0,2147,0,0,0,MAI


1,2148,56,2,2,MAI


0,2149,0,0,0,MAI


0,2150,0,0,0,MAI


1,2151,45,8,8,MAI


0,2152,0,0,0,MAI


0,2153,0,0,0,MAI


1,2154,35,45,2,MAI


0,2155,0,0,0,MAI


0,2156,0,0,0,MAI


1,2157,56,15,8,MAI


1,1,45,35,8,MAU


1,1,35,15,2,MAU


1,1,56,8,8,MAU


1,1,56,15,8,MAU


1,2,25,45,15,MAU


1,2,25,56,8,MAU


1,3,56,15,2,MAU


1,3,25,25,15,MAU


1,3,56,2,8,MAU


1,4,56,25,8,MAU


1,4,25,56,8,MAU


1,4,35,2,8,MAU


1,4,45,2,8,MAU


1,4,56,8,8,MAU


1,5,25,15,8,MAU


1,5,45,8,15,MAU


1,5,56,2,8,MAU


1,6,56,15,2,MAU


1,6,25,56,8,MAU


1,7,56,25,8,MAU


1,7,25,8,15,MAU


1,7,45,2,8,MAU


1,7,56,2,15,MAU


1,8,25,15,2,MAU


1,8,35,35,2,MAU


1,9,56,2,15,MAU


1,10,35,45,15,MAU


1,10,25,8,15,MAU


1,10,45,2,8,MAU


1,11,15,15,8,MAU


1,11,15,2,2,MAU


1,12,35,25,2,MAU


1,12,25,8,15,MAU


1,12,69,8,8,MAU


1,13,35,56,2,MAU


1,13,15,8,2,MAU


1,13,25,2,15,MAU


1,14,25,45,2,MAU


1,14,8,56,15,MAU


1,14,25,8,8,MAU


1,14,8,8,8,MAU


1,14,25,0,8,MAU


1,14,35,2,2,MAU


1,14,15,0,2,MAU


1,15,35,45,8,MAU


1,15,25,35,15,MAU


1,15,25,0,0,MAU


1,15,25,8,15,MAU


1,15,15,0,0,MAU


1,16,25,8,15,MAU


1,16,35,2,2,MAU


1,16,25,0,8,MAU


1,16,56,8,8,MAU


1,17,45,25,15,MAU


1,17,8,56,8,MAU


1,17,45,35,8,MAU


1,18,35,8,8,MAU


1,18,56,2,2,MAU


1,18,69,8,2,MAU


1,19,45,25,15,MAU


1,19,8,56,8,MAU


1,19,45,35,8,MAU


0,20,0,0,0,MAU


1,21,45,35,15,MAU


1,21,15,35,15,MAU


1,21,25,8,8,MAU


1,21,45,2,2,MAU


1,21,35,15,8,MAU


1,22,15,35,15,MAU


1,23,45,25,15,MAU


1,23,25,2,2,MAU


1,23,56,25,8,MAU


1,24,8,35,35,MAU


1,24,15,8,15,MAU


1,25,45,35,15,MAU


1,25,35,8,8,MAU


1,26,45,45,8,MAU


1,26,15,25,15,MAU


1,26,25,2,8,MAU


1,27,45,25,15,MAU


1,27,45,25,25,MAU


1,27,25,15,8,MAU


1,27,25,2,8,MAU


1,28,25,45,15,MAU


1,28,35,2,8,MAU


1,29,35,35,15,MAU


1,29,35,8,8,MAU


1,29,35,8,15,MAU


1,29,45,2,8,MAU


1,30,25,45,15,MAU


1,30,8,8,0,MAU


1,30,35,8,2,MAU


1,31,15,45,15,MAU


1,31,8,8,0,MAU


1,31,0,25,25,MAU


1,31,25,8,15,MAU


1,32,15,56,15,MAU


1,32,15,15,8,MAU


1,32,45,15,2,MAU


1,33,15,45,15,MAU


1,33,2,2,0,MAU


1,33,2,8,25,MAU


1,33,25,15,8,MAU


1,34,15,56,15,MAU


1,35,2,56,25,MAU


1,35,2,2,2,MAU


1,35,45,15,2,MAU


1,36,2,8,25,MAU


1,36,15,8,0,MAU


1,37,15,45,25,MAU


1,37,8,56,15,MAU


1,37,2,56,8,MAU


1,37,35,2,8,MAU


1,38,0,15,8,MAU


1,38,2,2,8,MAU


1,39,8,56,15,MAU


1,39,2,56,25,MAU


1,40,2,56,8,MAU


1,40,15,0,2,MAU


1,41,8,56,15,MAU


1,41,2,8,15,MAU


1,41,15,8,8,MAU


0,42,0,0,0,MAU


1,43,15,45,15,MAU


1,43,15,35,8,MAU


1,43,8,2,15,MAU


1,43,35,8,2,MAU


1,43,45,0,2,MAU


1,44,15,45,25,MAU


1,44,25,2,8,MAU


1,45,15,2,15,MAU


1,45,15,2,25,MAU


1,46,15,45,35,MAU


1,46,25,45,15,MAU


1,46,45,8,8,MAU


1,46,25,2,35,MAU


1,46,45,2,15,MAU


1,46,56,2,25,MAU


1,46,35,0,8,MAU


1,47,35,35,25,MAU


1,47,45,8,8,MAU


1,47,56,0,25,MAU


1,47,56,8,15,MAU


1,47,69,0,2,MAU


0,48,0,0,0,MAU


0,49,0,0,0,MAU


0,50,0,0,0,MAU


0,51,0,0,0,MAU


0,52,0,0,0,MAU


1,53,15,45,25,MAU


1,53,25,0,35,MAU


1,53,45,0,8,MAU


1,54,2,25,35,MAU


1,54,2,45,25,MAU


1,54,8,15,15,MAU


1,55,35,25,15,MAU


1,55,25,0,35,MAU


1,55,25,0,2,MAU


1,56,8,69,25,MAU


1,56,8,15,69,MAU


1,56,8,35,25,MAU


1,56,8,8,35,MAU


1,56,15,0,35,MAU


1,57,2,88,8,MAU


1,57,8,0,25,MAU


1,57,15,0,15,MAU


1,57,35,0,2,MAU


1,58,2,88,8,MAU


1,58,2,69,15,MAU


1,58,8,45,15,MAU


1,58,8,8,25,MAU


1,58,25,0,15,MAU


1,59,35,0,2,MAU


1,60,2,56,15,MAU


1,60,8,69,15,MAU


1,60,2,69,15,MAU


1,60,0,69,2,MAU


1,60,2,8,25,MAU


1,60,15,0,25,MAU


1,60,15,0,8,MAU


1,61,2,56,15,MAU


1,61,8,69,15,MAU


1,61,2,56,15,MAU


1,61,25,0,0,MAU


1,62,0,56,8,MAU


1,62,8,15,15,MAU


1,62,15,0,8,MAU


1,62,15,0,8,MAU


1,63,2,35,15,MAU


1,63,15,56,2,MAU


1,63,2,2,2,MAU


1,63,2,56,8,MAU


1,63,15,0,2,MAU


1,63,25,0,0,MAU


1,64,2,56,25,MAU


1,64,25,45,8,MAU


1,64,2,2,2,MAU


1,64,2,45,8,MAU


1,64,0,69,15,MAU


1,64,15,15,15,MAU


1,64,15,0,8,MAU


1,65,8,56,15,MAU


1,65,35,45,8,MAU


1,65,8,8,15,MAU


1,65,2,2,2,MAU


1,65,8,56,8,MAU


1,65,0,69,15,MAU


1,65,15,0,2,MAU


1,65,25,0,2,MAU


1,65,35,0,2,MAU


1,66,25,45,2,MAU


1,66,8,25,8,MAU


1,66,8,56,8,MAU


1,66,15,8,15,MAU


1,66,8,0,8,MAU


1,66,35,0,2,MAU


1,67,15,35,8,MAU


1,67,25,45,8,MAU


1,67,8,56,8,MAU


1,67,35,0,2,MAU


1,68,15,45,15,MAU


1,68,25,35,2,MAU


1,68,25,25,15,MAU


1,68,56,8,15,MAU


1,68,35,0,2,MAU


1,68,25,0,8,MAU


1,68,35,0,2,MAU


1,69,15,35,8,MAU


1,69,25,25,15,MAU


1,69,56,0,2,MAU


1,69,56,0,2,MAU


1,70,15,45,15,MAU


1,70,25,25,15,MAU


1,70,45,8,25,MAU


1,70,56,0,8,MAU


1,71,35,35,2,MAU


1,71,45,35,8,MAU


1,71,56,25,8,MAU


1,71,35,56,8,MAU


1,71,25,25,15,MAU


1,71,35,0,2,MAU


1,71,35,0,8,MAU


1,71,45,0,8,MAU


1,72,45,45,8,MAU


1,72,56,25,8,MAU


1,72,35,8,25,MAU


1,73,56,25,2,MAU


1,73,25,8,15,MAU


1,73,56,2,15,MAU


1,73,56,0,15,MAU


1,74,56,25,2,MAU


1,74,56,25,8,MAU


1,74,25,15,15,MAU


1,74,35,2,15,MAU


1,74,45,0,15,MAU


1,74,56,0,15,MAU


1,75,45,35,8,MAU


1,75,35,2,8,MAU


1,76,45,35,2,MAU


1,76,45,35,8,MAU


1,76,56,2,15,MAU


1,76,56,0,15,MAU


1,76,45,0,15,MAU


1,77,69,15,15,MAU


1,77,8,8,8,MAU


1,77,45,2,15,MAU


1,78,56,35,2,MAU


1,78,69,2,15,MAU


1,78,69,2,15,MAU


1,78,45,0,8,MAU


1,79,35,45,15,MAU


1,79,56,25,2,MAU


1,79,15,15,15,MAU


1,79,45,0,15,MAU


1,79,56,8,8,MAU


1,80,45,15,25,MAU


1,80,35,2,2,MAU


1,80,56,0,8,MAU


1,80,45,2,2,MAU


1,81,45,35,8,MAU


1,81,56,15,25,MAU


1,81,45,0,8,MAU


1,81,45,0,15,MAU


1,81,56,2,8,MAU


1,82,8,25,2,MAU


1,82,45,0,2,MAU


1,82,56,2,15,MAU


1,83,45,35,8,MAU


1,83,56,15,25,MAU


1,83,56,45,2,MAU


1,83,25,2,8,MAU


1,83,45,8,8,MAU


1,84,35,0,15,MAU


1,84,56,2,8,MAU


1,84,45,2,8,MAU


1,85,45,25,8,MAU


1,85,45,45,2,MAU


1,85,45,2,8,MAU


1,86,25,2,25,MAU


1,86,35,8,15,MAU


1,86,45,8,15,MAU


1,87,45,35,8,MAU


1,87,69,15,2,MAU


1,87,25,15,2,MAU


1,87,45,8,15,MAU


1,88,35,8,15,MAU


1,88,35,8,2,MAU


1,88,45,8,8,MAU


1,89,25,35,8,MAU


1,89,8,56,25,MAU


1,89,69,15,2,MAU


1,89,35,2,15,MAU


1,89,56,15,15,MAU


1,90,8,45,8,MAU


1,90,15,45,0,MAU


1,90,15,45,15,MAU


1,90,25,25,15,MAU


1,90,25,15,8,MAU


1,90,35,8,15,MAU


1,90,56,8,8,MAU


1,90,35,15,8,MAU


1,91,45,35,8,MAU


1,91,45,45,2,MAU


1,91,35,15,8,MAU


1,91,25,8,8,MAU


1,92,45,15,8,MAU


1,92,15,56,2,MAU


1,92,45,15,8,MAU


1,92,0,0,0,MAU


1,92,35,8,25,MAU


1,92,45,8,15,MAU


1,92,35,15,2,MAU


1,93,25,25,15,MAU


1,93,25,8,15,MAU


1,94,56,35,2,MAU


1,94,15,15,15,MAU


1,94,15,56,0,MAU


1,94,25,25,15,MAU


1,94,35,2,15,MAU


1,94,45,8,15,MAU


1,94,35,15,8,MAU


1,95,35,45,2,MAU


1,95,15,45,0,MAU


1,96,35,45,2,MAU


1,96,15,69,2,MAU


1,96,25,15,15,MAU


1,96,35,15,2,MAU


1,96,45,15,8,MAU


1,96,35,15,8,MAU


1,97,35,45,2,MAU


1,97,35,56,8,MAU


1,97,8,45,2,MAU


1,98,35,45,2,MAU


1,98,15,35,2,MAU


1,98,25,25,15,MAU


1,98,25,15,2,MAU


1,98,45,15,8,MAU


1,98,45,15,2,MAU


1,99,45,35,2,MAU


1,99,25,45,8,MAU


1,99,15,45,2,MAU


1,99,35,2,2,MAU


1,100,15,15,15,MAU


1,100,25,15,15,MAU


1,100,45,8,8,MAU


1,101,45,45,2,MAU


1,101,15,45,2,MAU


1,101,25,8,2,MAU


1,101,35,2,8,MAU


1,101,45,8,8,MAU


1,102,25,56,8,MAU


1,102,15,56,2,MAU


1,102,15,15,15,MAU


1,102,45,2,8,MAU


0,1,0,0,0,MID


0,2,0,0,0,MID


0,3,0,0,0,MID


1,4,2,8,2,MID


0,5,0,0,0,MID


0,6,0,0,0,MID


1,7,2,15,2,MID


0,8,0,0,0,MID


0,9,0,0,0,MID


0,10,0,0,0,MID


1,11,0,15,0,MID


1,11,2,15,2,MID


1,12,0,35,0,MID


0,13,0,0,0,MID


1,14,0,15,0,MID


1,15,0,15,0,MID


1,15,2,15,2,MID


0,16,0,0,0,MID


1,17,0,15,0,MID


1,18,2,15,2,MID


1,19,0,15,0,MID


0,20,0,0,0,MID


1,21,0,15,0,MID


1,21,2,25,2,MID


1,22,0,8,0,MID


0,23,0,0,0,MID


1,24,2,88,2,MID


1,24,0,15,0,MID


1,24,2,15,2,MID


0,25,0,0,0,MID


1,26,0,15,0,MID


1,27,2,88,2,MID


0,28,0,0,0,MID


0,29,0,0,0,MID


0,30,0,0,0,MID


0,31,0,0,0,MID


1,32,0,25,8,MID


1,33,0,25,8,MID


0,34,0,0,0,MID


0,35,0,0,0,MID


1,36,0,25,8,MID


0,37,0,0,0,MID


1,38,2,25,15,MID


0,39,0,0,0,MID


0,40,0,0,0,MID


1,41,2,15,15,MID


0,42,0,0,0,MID


0,43,0,0,0,MID


1,44,2,8,15,MID


0,45,0,0,0,MID


0,46,0,0,0,MID


1,47,2,8,8,MID


0,48,0,0,0,MID


1,49,2,8,8,MID


0,50,0,0,0,MID


0,51,0,0,0,MID


1,52,2,8,8,MID


0,53,0,0,0,MID


0,54,0,0,0,MID


1,55,2,8,8,MID


0,56,0,0,0,MID


0,57,0,0,0,MID


0,58,0,0,0,MID


0,59,0,0,0,MID


0,60,0,0,0,MID


0,61,0,0,0,MID


0,62,0,0,0,MID


0,63,0,0,0,MID


0,64,0,0,0,MID


1,65,2,25,2,MID


1,66,0,8,0,MID


0,67,0,0,0,MID


0,68,0,0,0,MID


1,69,0,8,0,MID


1,69,2,25,2,MID


0,70,0,0,0,MID


1,71,0,8,0,MID


1,72,2,25,2,MID


0,73,0,0,0,MID


1,74,0,15,0,MID


1,75,0,88,2,MID


1,75,2,25,2,MID


0,76,0,0,0,MID


1,77,0,8,0,MID


1,78,0,88,15,MID


1,78,2,15,2,MID


0,79,0,0,0,MID


1,80,0,8,0,MID


1,81,0,88,15,MID


1,81,2,15,2,MID


0,82,0,0,0,MID


1,83,2,88,15,MID


1,83,0,2,0,MID


1,84,2,15,2,MID


1,85,0,2,0,MID


1,86,2,88,15,MID


1,86,2,15,2,MID


0,87,0,0,0,MID


1,88,0,2,0,MID


1,89,2,15,2,MID


0,90,0,0,0,MID


1,91,0,2,0,MID


1,91,2,15,2,MID


0,92,0,0,0,MID


0,93,0,0,0,MID


0,94,0,0,0,MID


1,95,0,88,15,MID


0,96,0,0,0,MID


1,97,0,88,15,MID


0,98,0,0,0,MID


0,99,0,0,0,MID


0,100,0,0,0,MID


0,101,0,0,0,MID


0,102,0,0,0,MID


0,103,0,0,0,MID


0,104,0,0,0,MID


0,105,0,0,0,MID


0,106,0,0,0,MID


0,107,0,0,0,MID


0,108,0,0,0,MID


0,109,0,0,0,MID


0,110,0,0,0,MID


0,111,0,0,0,MID


0,112,0,0,0,MID


0,113,0,0,0,MID


0,114,0,0,0,MID


0,115,0,0,0,MID


1,116,2,0,15,MID


0,117,0,0,0,MID


1,118,2,25,2,MID


1,118,2,56,15,MID


1,119,8,0,15,MID


1,120,2,2,35,MID


1,121,2,25,2,MID


1,121,2,56,15,MID


1,122,8,0,15,MID


1,122,2,2,15,MID


0,123,0,0,0,MID


1,124,2,56,15,MID


1,124,15,2,25,MID


1,124,2,2,15,MID


1,125,2,0,8,MID


1,126,2,56,15,MID


1,127,15,2,25,MID


1,127,0,2,8,MID


1,128,2,35,15,MID


1,128,0,2,2,MID


1,129,8,8,8,MID


1,130,2,35,15,MID


1,130,0,8,8,MID


0,131,0,0,0,MID


1,132,2,35,15,MID


1,132,8,8,25,MID


1,132,0,15,2,MID


1,133,2,25,8,MID


1,134,2,35,15,MID


1,134,8,8,15,MID


1,135,0,8,2,MID


1,136,8,15,8,MID


1,136,2,35,15,MID


1,136,8,8,15,MID


1,137,0,2,2,MID


1,138,2,35,15,MID


1,138,8,2,25,MID


1,139,2,15,8,MID


0,140,0,0,0,MID


0,141,0,0,0,MID


0,142,0,0,0,MID


1,143,2,15,2,MID


0,144,0,0,0,MID


1,145,2,15,2,MID


0,146,0,0,0,MID


0,147,0,0,0,MID


0,148,0,0,0,MID


0,149,0,0,0,MID


0,150,0,0,0,MID


1,151,0,56,0,MID


1,152,2,56,2,MID


0,153,0,0,0,MID


0,154,0,0,0,MID


1,155,2,69,0,MID


1,155,2,15,0,MID


1,155,2,45,2,MID


1,156,0,15,0,MID


1,157,2,35,0,MID


1,157,2,45,2,MID


1,158,0,8,0,MID


1,159,2,56,0,MID


1,159,0,8,0,MID


1,160,8,25,0,MID


1,160,2,56,8,MID


1,161,0,15,0,MID


1,162,2,56,0,MID


1,163,0,0,0,MID


1,163,2,15,0,MID


1,163,2,35,8,MID


0,164,0,0,0,MID


1,165,0,2,0,MID


1,165,2,8,0,MID


1,166,0,25,0,MID


1,166,0,25,0,MID


1,167,0,2,0,MID


1,168,2,8,0,MID


1,168,0,35,0,MID


1,169,0,2,0,MID


1,170,0,25,0,MID


1,170,0,8,0,MID


1,170,0,45,2,MID


1,171,0,2,0,MID


1,172,0,8,0,MID


1,172,0,88,2,MID


1,173,0,35,15,MID


1,173,0,2,0,MID


1,174,0,2,0,MID


1,175,0,88,0,MID


1,176,0,2,0,MID


1,177,0,15,0,MID


1,178,2,69,2,MID


0,179,0,0,0,MID


0,180,0,0,0,MID


1,181,0,8,0,MID


1,182,0,0,0,MID


0,183,0,0,0,MID


0,184,0,0,0,MID


1,185,0,15,0,MID


0,186,0,0,0,MID


0,187,0,0,0,MID


0,188,0,0,0,MID


0,189,0,0,0,MID


1,190,2,45,0,MID


1,190,8,8,8,MID


1,190,2,2,15,MID


0,191,0,0,0,MID


0,192,0,0,0,MID


1,193,0,15,0,MID


1,193,8,2,8,MID


1,193,2,2,15,MID


1,194,8,2,2,MID


1,195,2,35,0,MID


1,195,2,8,15,MID


1,195,2,2,15,MID


1,196,2,15,2,MID


1,197,2,35,2,MID


1,198,2,45,0,MID


1,198,8,15,8,MID


1,198,8,25,8,MID


1,199,2,0,2,MID


1,199,2,35,0,MID


1,200,0,35,2,MID


1,201,2,0,2,MID


1,201,8,8,15,MID


1,201,2,25,8,MID


1,202,2,56,0,MID


1,202,0,35,0,MID


1,203,2,0,2,MID


1,203,2,15,15,MID


1,203,2,35,35,MID


1,204,2,56,0,MID


1,204,2,0,2,MID


1,204,2,15,15,MID


1,205,2,25,2,MID


1,206,2,0,2,MID


1,206,2,25,15,MID


1,207,2,45,0,MID


1,207,2,25,8,MID


1,207,2,8,15,MID


1,208,2,0,2,MID


1,209,2,15,15,MID


1,210,2,56,0,MID


1,210,2,0,2,MID


1,210,8,15,15,MID


1,211,2,0,2,MID


1,211,2,2,8,MID


1,212,2,69,0,MID


1,212,2,15,15,MID


1,213,2,0,2,MID


1,213,2,15,15,MID


1,214,8,2,15,MID


1,215,2,69,0,MID


1,215,2,2,2,MID


1,215,0,15,8,MID


0,216,0,0,0,MID


1,217,2,15,8,MID


1,217,8,8,8,MID


0,218,0,0,0,MID


1,219,2,8,15,MID


0,220,0,0,0,MID


0,221,0,0,0,MID


1,222,0,2,15,MID


0,223,0,0,0,MID


1,224,0,2,8,MID


0,225,0,0,0,MID


0,226,0,0,0,MID


0,227,0,0,0,MID


0,228,0,0,0,MID


0,229,0,0,0,MID


0,230,0,0,0,MID


1,231,2,0,0,MID


0,232,0,0,0,MID


1,233,2,0,2,MID


0,234,0,0,0,MID


0,235,0,0,0,MID


1,236,2,0,0,MID


0,237,0,0,0,MID


0,238,0,0,0,MID


1,239,0,0,2,MID


1,240,2,0,0,MID


1,240,2,2,2,MID


0,241,0,0,0,MID


0,242,0,0,0,MID


1,243,2,0,0,MID


1,243,2,0,2,MID


0,244,0,0,0,MID


0,245,0,0,0,MID


1,246,2,0,2,MID


1,247,2,35,35,MID


1,247,2,0,2,MID


1,248,2,35,35,MID


1,248,2,0,2,MID


0,249,0,0,0,MID


1,250,2,35,35,MID


1,250,2,0,2,MID


1,251,2,35,35,MID


1,251,2,0,2,MID


1,252,2,35,35,MID


1,253,2,0,2,MID


1,253,2,0,2,MID


1,254,0,35,35,MID


1,255,0,35,35,MID


1,256,2,0,2,MID


1,256,2,0,2,MID


1,257,0,35,35,MID


1,258,2,0,2,MID


1,259,0,35,35,MID


1,259,2,0,2,MID


0,260,0,0,0,MID


1,261,0,35,35,MID


1,261,2,0,8,MID


1,261,8,2,2,MID


0,262,0,0,0,MID


1,263,2,15,2,MID


1,264,2,0,2,MID


0,265,0,0,0,MID


1,266,2,15,2,MID


0,267,0,0,0,MID


0,268,0,0,0,MID


1,269,2,8,8,MID


0,270,0,0,0,MID


1,271,2,8,15,MID


1,272,0,88,2,MID


1,272,0,2,2,MID


1,273,2,8,25,MID


1,274,2,88,2,MID


1,274,2,2,2,MID


1,275,2,15,15,MID


1,276,2,2,2,MID


1,277,0,88,2,MID


1,278,2,15,25,MID


1,279,2,88,2,MID


1,279,2,2,2,MID


1,280,2,15,15,MID


1,281,0,2,2,MID


1,282,2,88,2,MID


1,282,2,15,25,MID


1,283,0,2,2,MID


1,284,0,15,15,MID


1,285,2,88,2,MID


1,286,2,2,2,MID


1,286,2,15,25,MID


1,287,2,88,2,MID


1,288,2,2,2,MID


1,288,0,8,15,MID


1,289,2,88,8,MID


1,290,0,2,2,MID


1,291,2,88,8,MID


1,292,0,2,2,MID


0,293,0,0,0,MID


1,294,2,88,8,MID


0,295,0,0,0,MID


0,296,0,0,0,MID


0,297,0,0,0,MID


0,298,0,0,0,MID


0,299,0,0,0,MID


0,300,0,0,0,MID


0,301,0,0,0,MID


0,302,0,0,0,MID


0,303,0,0,0,MID


0,304,0,0,0,MID


0,305,0,0,0,MID


0,306,0,0,0,MID


0,307,0,0,0,MID


0,308,0,0,0,MID


0,309,0,0,0,MID


0,310,0,0,0,MID


0,311,0,0,0,MID


0,312,0,0,0,MID


0,313,0,0,0,MID


0,314,0,0,0,MID


0,315,0,0,0,MID


0,316,0,0,0,MID


0,317,0,0,0,MID


1,318,2,15,2,MID


0,319,0,0,0,MID


1,320,2,35,15,MID


1,320,2,8,2,MID


0,321,0,0,0,MID


1,322,2,25,15,MID


1,323,2,25,8,MID


1,324,0,0,2,MID


1,325,2,88,15,MID


1,325,2,25,8,MID


0,326,0,0,0,MID


1,327,2,56,15,MID


1,327,0,0,2,MID


1,328,2,35,15,MID


1,329,0,56,35,MID


1,329,2,8,2,MID


0,330,0,0,0,MID


1,331,0,56,35,MID


1,331,8,8,15,MID


1,332,0,0,2,MID


1,333,0,56,35,MID


1,334,2,2,15,MID


1,335,0,56,35,MID


1,335,2,0,8,MID


1,336,2,0,15,MID


1,337,2,8,8,MID


1,337,0,56,35,MID


1,337,0,0,15,MID


0,338,0,0,0,MID


1,339,0,56,35,MID


1,339,2,0,15,MID


1,340,2,15,2,MID


1,340,2,2,15,MID


1,341,2,56,35,MID


1,342,2,0,15,MID


1,343,2,8,2,MID


1,343,2,56,35,MID


1,343,2,2,15,MID


0,344,0,0,0,MID


1,345,2,2,15,MID


0,346,0,0,0,MID


0,347,0,0,0,MID


0,348,0,0,0,MID


0,349,0,0,0,MID


0,350,0,0,0,MID


0,351,0,0,0,MID


0,352,0,0,0,MID


0,353,0,0,0,MID


0,354,0,0,0,MID


0,355,0,0,0,MID


0,356,0,0,0,MID


0,357,0,0,0,MID


0,358,0,0,0,MID


0,359,0,0,0,MID


0,360,0,0,0,MID


1,361,0,25,2,MID


1,362,0,15,8,MID


0,363,0,0,0,MID


1,364,2,25,8,MID


0,365,0,0,0,MID


1,366,0,15,8,MID


0,367,0,0,0,MID


1,368,0,25,8,MID


0,369,0,0,0,MID


0,370,0,0,0,MID


1,371,0,25,8,MID


0,372,0,0,0,MID


1,373,2,25,15,MID


0,374,0,0,0,MID


1,375,0,25,15,MID


0,376,0,0,0,MID


1,377,2,15,2,MID


1,377,0,15,8,MID


0,378,0,0,0,MID


1,379,0,15,15,MID


0,380,0,0,0,MID


0,381,0,0,0,MID


0,382,0,0,0,MID


1,383,2,8,2,MID


0,1,0,0,0,MOL


1,2,15,2,8,MOL


1,3,0,0,0,MOL


1,4,15,2,8,MOL


1,5,2,8,0,MOL


1,6,2,35,0,MOL


1,6,15,2,2,MOL


0,7,0,0,0,MOL


1,8,0,45,0,MOL


1,8,15,2,8,MOL


0,9,0,0,0,MOL


0,10,0,0,0,MOL


1,11,15,2,2,MOL


1,12,8,25,0,MOL


1,13,2,35,0,MOL


1,13,2,2,2,MOL


0,14,0,0,0,MOL


0,15,0,0,0,MOL


1,16,8,25,0,MOL


1,16,2,2,2,MOL


0,17,0,0,0,MOL


1,18,2,45,0,MOL


1,19,8,2,2,MOL


1,20,2,25,0,MOL


0,21,0,0,0,MOL


0,22,0,0,0,MOL


0,23,0,0,0,MOL


0,24,0,0,0,MOL


0,25,0,0,0,MOL


0,26,0,0,0,MOL


