ISLAND,GRID_ID,CORAL_FREQ,CORAL_MEAN,CORAL_SD,CCA_FREQ,CCA_MEAN,CCA_SD,MACROALGAE_FREQ,MACROALGAE_MEAN,MACROALGAE_SD,SURF_FREQ,SURF_MEAN,SURF_SD,SURF_SUM,TED_FREQ,TED_MEAN,TED_SD,TED_SUM,population_status,hum_pop,distant_hum_pop,group 
MAI,2021,2,40.5,21.92031022,2,11.5,4.949747468,2,7.5,10.60660172,102,105856.7763,14548.96169,10797391.19,7751,0.001828998,0.010861571,14.1765632,1,144444,930397,9
MAI,2022,1,35,,1,35,,1,2,,102,105856.7763,14548.96169,10797391.19,7753,0.001865162,0.011023119,14.4606039,1,144444,930397,9
MAI,2023,1,69,,1,8,,1,8,,102,105856.7763,14548.96169,10797391.19,7759,0.001872932,0.011102038,14.5320807,1,144444,930397,9
MAI,2024,2,40,7.071067812,2,16.5,12.02081528,2,4,5.656854249,102,106922.4401,14204.09171,10906088.89,7670,0.001896067,0.011242309,14.5428323,1,144444,930397,9
MAI,2025,1,56,,1,8,,1,15,,136,101473.9856,16865.43191,13800462.04,7671,0.00192892,0.011363597,14.796745,1,144444,930397,9
MAI,2026,,,,,,,,,,170,99747.39231,16574.87689,16957056.69,7669,0.001855311,0.010922586,14.2283806,1,144444,930397,9
MAI,2027,3,56.33333333,31.50132272,3,14,11.53256259,3,0.666666667,1.154700538,170,99747.39231,16574.87689,16957056.69,7665,0.001801164,0.010184339,13.8059224,1,144444,930397,9
MAI,2028,1,69,,1,8,,1,15,,204,95918.48253,18149.53701,19567370.44,7674,0.00181146,0.010678445,13.9011413,1,144444,930397,9
MAI,2029,2,35,0,2,25,14.14213562,2,1,1.414213562,170,93554.0622,17933.88983,15904190.57,7669,0.001802863,0.010684712,13.8261562,1,144444,930397,9
MAI,2030,2,40.5,21.92031022,2,21.5,19.09188309,2,12.5,17.67766953,170,93554.0622,17933.88983,15904190.57,7670,0.001900736,0.01126342,14.5786457,1,144444,930397,9
MAI,2031,3,42,15.71623365,3,8.333333333,6.506407099,3,20,18.02775638,170,93554.0622,17933.88983,15904190.57,7626,0.001892318,0.011185916,14.4308196,1,144444,930397,9
MAI,2032,1,25,,1,15,,1,0,,170,93554.0622,17933.88983,15904190.57,7623,0.001883647,0.011171882,14.3590399,1,144444,930397,9
MAI,2033,,,,,,,,,,170,93554.0622,17933.88983,15904190.57,7655,0.001898141,0.011210138,14.5302658,1,144444,930397,9
MAI,2034,,,,,,,,,,170,86406.23208,17347.45641,14689059.45,7652,0.001841282,0.010497982,14.0894903,1,144444,930397,9
MAI,2035,,,,,,,,,,170,86406.23208,17347.45641,14689059.45,7655,0.001817983,0.010389696,13.9166568,1,144444,930397,9
MAI,2036,,,,,,,,,,170,86406.23208,17347.45641,14689059.45,7706,0.001807385,0.010850332,13.9277068,1,144444,930397,9
MAI,2037,,,,,,,,,,170,86406.23208,17347.45641,14689059.45,7610,0.001861986,0.011002525,14.1697097,1,144444,930397,9
MAI,2038,,,,,,,,,,102,80835.02394,15525.90657,8245172.442,7669,0.001907752,0.01125976,14.6305479,1,144444,930397,9
MAI,2039,,,,,,,,,,68,74832.02629,12809.30569,5088577.788,7715,0.001922513,0.011297212,14.832188,1,144444,930397,9
MAI,2040,,,,,,,,,,34,72890.1189,12613.13615,2478264.043,7690,0.0018816,0.011158095,14.4695023,1,144444,930397,9
MAI,2041,,,,,,,,,,,,,,7711,0.001842595,0.010944274,14.2082464,1,144444,930397,9
MAI,2042,,,,,,,,,,,,,,7699,0.001789247,0.010189827,13.7754163,1,144444,930397,9
MAI,2043,,,,,,,,,,,,,,7702,0.001753699,0.009925472,13.5069864,1,144444,930397,9
MAI,2044,,,,,,,,,,,,,,7650,0.001810169,0.010640531,13.847795,1,144444,930397,9
MAI,2045,,,,,,,,,,,,,,7654,0.001807228,0.010700849,13.8325213,1,144444,930397,9
MAI,2046,,,,,,,,,,,,,,7699,0.00189674,0.01119226,14.603003,1,144444,930397,9
MAI,2047,,,,,,,,,,,,,,7699,0.001921502,0.011323333,14.7936444,1,144444,930397,9
MAI,2048,,,,,,,,,,,,,,7598,0.001902376,0.011261779,14.4542495,1,144444,930397,9
MAI,2049,,,,,,,,,,,,,,7604,0.001849968,0.010530397,14.0671531,1,144444,930397,9
MAI,2050,,,,,,,,,,,,,,7622,0.001815632,0.010425723,13.838749,1,144444,930397,9
MAI,2051,1,45,,1,0,,1,2,,,,,,7600,0.00183309,0.010925953,13.9314867,1,144444,930397,9
MAI,2052,,,,,,,,,,,,,,7609,0.001835229,0.010920158,13.9642579,1,144444,930397,9
MAI,2053,2,30,7.071067812,2,0,0,2,20,7.071067812,,,,,7683,0.001864435,0.011104158,14.324451,1,144444,930397,9
MAI,2054,2,7.5,10.60660172,2,0,0,2,0,0,,,,,7566,0.001921181,0.011284915,14.5356582,1,144444,930397,9
MAI,2055,1,25,,1,0,,1,25,,,,,,7653,0.001902914,0.011128454,14.5630041,1,144444,930397,9
MAI,2056,,,,,,,,,,,,,,7658,0.001842607,0.010348019,14.1106814,1,144444,930397,9
MAI,2057,,,,,,,,,,,,,,7601,0.001822904,0.010299909,13.8558923,1,144444,930397,9
MAI,2058,1,25,,1,2,,1,25,,,,,,7733,0.001754204,0.009964428,13.5652609,1,144444,930397,9
MAI,2059,,,,,,,,,,,,,,7618,0.001847238,0.010926823,14.0722612,1,144444,930397,9
MAI,2060,,,,,,,,,,,,,,7619,0.001892465,0.011241978,14.4186926,1,144444,930397,9
MAI,2061,,,,,,,,,,,,,,7753,0.001840157,0.01097824,14.2667355,1,144444,930397,9
MAI,2062,,,,,,,,,,,,,,7692,0.001872203,0.011139438,14.4009869,1,144444,930397,9
MAI,2063,,,,,,,,,,34,88646.16034,14721.08814,3013969.452,7794,0.001817324,0.010407013,14.1642194,1,144444,930397,9
MAI,2064,,,,,,,,,,34,88646.16034,14721.08814,3013969.452,7795,0.001791634,0.010196572,13.9657854,1,144444,930397,9
MAI,2065,,,,,,,,,,34,88646.16034,14721.08814,3013969.452,7757,0.001783949,0.010021009,13.838096,1,144444,930397,9
MAI,2066,,,,,,,,,,68,92775.78248,15883.39246,6308753.209,7750,0.001819323,0.010752143,14.0997564,1,144444,930397,9
MAI,2067,,,,,,,,,,68,92775.78248,15883.39246,6308753.209,7801,0.001841078,0.010971808,14.3622466,1,144444,930397,9
MAI,2068,,,,,,,,,,68,92775.78248,15883.39246,6308753.209,7758,0.00184808,0.011051955,14.3374078,1,144444,930397,9
MAI,2069,,,,,,,,,,34,96905.40461,16135.60255,3294783.757,7767,0.00187688,0.011137489,14.5777239,1,144444,930397,9
MAI,2070,,,,,,,,,,34,96905.40461,16135.60255,3294783.757,7764,0.001874981,0.011187242,14.5573536,1,144444,930397,9
MAI,2071,,,,,,,,,,68,97361.57521,16272.11199,6620587.114,7778,0.001826601,0.010398684,14.2073063,1,144444,930397,9
MAI,2072,,,,,,,,,,68,97361.57521,16272.11199,6620587.114,7778,0.001799641,0.010266543,13.9976081,1,144444,930397,9
MAI,2073,,,,,,,,,,68,97361.57521,16272.11199,6620587.114,7817,0.001796397,0.010602688,14.0424352,1,144444,930397,9
MAI,2074,,,,,,,,,,102,101988.5351,18047.38018,10402830.58,7733,0.00182534,0.010762421,14.1153513,1,144444,930397,9
MAI,2075,,,,,,,,,,102,103567.9361,18203.5336,10563929.48,7812,0.001828555,0.010767901,14.2846694,1,144444,930397,9
MAI,2076,,,,,,,,,,102,103567.9361,18203.5336,10563929.48,7808,0.001867109,0.011042221,14.578388,1,144444,930397,9
MAI,2077,,,,,,,,,,170,106969.2665,18595.40116,18184775.31,7817,0.001871679,0.01117698,14.6309179,1,144444,930397,9
MAI,2078,,,,,,,,,,204,106858.2386,18517.46848,21799080.68,7854,0.00183765,0.010517301,14.4329025,1,144444,930397,9
MAI,2079,,,,,,,,,,170,108666.3372,18387.51137,18473277.32,7824,0.001826115,0.010426321,14.2875221,1,144444,930397,9
MAI,2080,,,,,,,,,,204,110458.0382,18666.69879,22533439.79,7791,0.001815077,0.010271166,14.1412677,1,144444,930397,9
MAI,2081,,,,,,,,,,204,110458.0382,18666.69879,22533439.79,7798,0.00184546,0.010879758,14.3908987,1,144444,930397,9
MAI,2082,,,,,,,,,,204,110458.0382,18666.69879,22533439.79,7781,0.001826924,0.010865501,14.2152931,1,144444,930397,9
MAI,2083,,,,,,,,,,204,110458.0382,18666.69879,22533439.79,7797,0.00185524,0.010956832,14.4653089,1,144444,930397,9
MAI,2084,,,,,,,,,,238,111737.8246,18758.33345,26593602.26,7834,0.001864598,0.010983193,14.6072602,1,144444,930397,9
MAI,2085,,,,,,,,,,204,113420.1941,18444.45798,23137719.6,7835,0.001858056,0.010980812,14.5578662,1,144444,930397,9
MAI,2086,,,,,,,,,,204,113420.1941,18444.45798,23137719.6,7830,0.0018005,0.010218818,14.0979127,1,144444,930397,9
MAI,2087,,,,,,,,,,170,113855.742,18537.97618,19355476.13,7833,0.001832113,0.010490416,14.3509418,1,144444,930397,9
MAI,2088,,,,,,,,,,204,115285.2525,18613.57418,23518191.51,7806,0.00180861,0.010301779,14.1180121,1,144444,930397,9
MAI,2089,,,,,,,,,,204,115285.2525,18613.57418,23518191.51,7811,0.001865373,0.011017991,14.5704286,1,144444,930397,9
MAI,2090,,,,,,,,,,170,116440.382,18546.78494,19794864.94,7770,0.00184892,0.010948241,14.3661087,1,144444,930397,9
MAI,2091,,,,,,,,,,102,120421.9638,17524.65229,12283040.31,7809,0.001919208,0.011276162,14.9870925,1,144444,930397,9
MAI,2092,,,,,,,,,,136,121138.1447,17514.81091,16474787.68,7852,0.001907606,0.011210804,14.9785252,1,144444,930397,9
MAI,2093,,,,,,,,,,136,121138.1447,17514.81091,16474787.68,7847,0.001791949,0.010096981,14.0614232,1,144444,930397,9
MAI,2094,,,,,,,,,,102,121712.0119,17507.65742,12414625.21,7794,0.001811477,0.010241438,14.1186528,1,144444,930397,9
MAI,2095,,,,,,,,,,102,121712.0119,17507.65742,12414625.21,7815,0.001757386,0.009937652,13.7339719,1,144444,930397,9
MAI,2096,,,,,,,,,,102,121712.0119,17507.65742,12414625.21,7853,0.001853847,0.010983045,14.5582586,1,144444,930397,9
MAI,2097,,,,,,,,,,102,121712.0119,17507.65742,12414625.21,7852,0.001844119,0.010990907,14.4800206,1,144444,930397,9
MAI,2098,,,,,,,,,,102,122392.3845,17457.38859,12484023.22,7816,0.00189163,0.011190031,14.7849813,1,144444,930397,9
MAI,2099,,,,,,,,,,102,122392.3845,17457.38859,12484023.22,7832,0.001919807,0.011292786,15.0359305,1,144444,930397,9
MAI,2100,,,,,,,,,,102,122392.3845,17457.38859,12484023.22,7830,0.001875795,0.010561047,14.6874731,1,144444,930397,9
MAI,2101,,,,,,,,,,102,122392.3845,17457.38859,12484023.22,7776,0.00185806,0.010554487,14.4482784,1,144444,930397,9
MAI,2102,,,,,,,,,,68,122372.1742,17539.13476,8321307.844,7788,0.001825927,0.010274043,14.2203172,1,144444,930397,9
MAI,2103,,,,,,,,,,68,122372.1742,17539.13476,8321307.844,7870,0.00181892,0.010684934,14.3149019,1,144444,930397,9
MAI,2104,,,,,,,,,,102,122067.3364,17518.67429,12450868.31,7871,0.001807771,0.010651484,14.228969,1,144444,930397,9
MAI,2105,,,,,,,,,,102,122067.3364,17518.67429,12450868.31,7824,0.001852065,0.010879445,14.4905574,1,144444,930397,9
MAI,2106,,,,,,,,,,102,122067.3364,17518.67429,12450868.31,7867,0.001899697,0.01125999,14.9449132,1,144444,930397,9
MAI,2107,,,,,,,,,,68,121457.6609,17592.16099,8259120.942,7818,0.001864828,0.010555176,14.5792275,1,144444,930397,9
MAI,2108,,,,,,,,,,68,121457.6609,17592.16099,8259120.942,7805,0.001860292,0.010579091,14.5195811,1,144444,930397,9
MAI,2109,,,,,,,,,,102,120591.9207,17707.8705,12300375.91,7891,0.001846759,0.010507155,14.5727769,1,144444,930397,9
MAI,2110,,,,,,,,,,102,120591.9207,17707.8705,12300375.91,7897,0.001810432,0.010265509,14.2969838,1,144444,930397,9
MAI,2111,,,,,,,,,,102,120591.9207,17707.8705,12300375.91,7850,0.00185077,0.010940295,14.5285483,1,144444,930397,9
MAI,2112,,,,,,,,,,102,120591.9207,17707.8705,12300375.91,7895,0.001848663,0.010744712,14.5951931,1,144444,930397,9
MAI,2113,,,,,,,,,,102,118619.9462,17990.68592,12099234.51,7942,0.001830206,0.010732982,14.5354938,1,144444,930397,9
MAI,2114,,,,,,,,,,102,118619.9462,17990.68592,12099234.51,7945,0.001856405,0.010970628,14.7491372,1,144444,930397,9
MAI,2115,,,,,,,,,,102,118619.9462,17990.68592,12099234.51,7876,0.001870206,0.01059681,14.7297451,1,144444,930397,9
MAI,2116,,,,,,,,,,102,118619.9462,17990.68592,12099234.51,7943,0.001853838,0.010544558,14.7250375,1,144444,930397,9
MAI,2117,,,,,,,,,,136,117850.3939,18027.58592,16027653.58,7977,0.00183901,0.010490758,14.6697853,1,144444,930397,9
MAI,2118,,,,,,,,,,102,116647.9716,18052.88098,11898093.1,7963,0.001841112,0.010408003,14.6607782,1,144444,930397,9
MAI,2119,,,,,,,,,,102,116647.9716,18052.88098,11898093.1,7965,0.001874127,0.011016584,14.9274217,1,144444,930397,9
MAI,2120,,,,,,,,,,102,116647.9716,18052.88098,11898093.1,7864,0.001878476,0.010903211,14.7723389,1,144444,930397,9
MAI,2121,,,,,,,,,,102,116647.9716,18052.88098,11898093.1,7866,0.001893677,0.01102529,14.895665,1,144444,930397,9
MAI,2122,,,,,,,,,,136,116084.9652,18086.51691,15787555.27,7850,0.001891559,0.010954501,14.8487409,1,144444,930397,9
MAI,2123,,,,,,,,,,102,115159.8069,18084.00845,11746300.3,7864,0.001828715,0.010140478,14.3810137,1,144444,930397,9
MAI,2124,,,,,,,,,,102,115159.8069,18084.00845,11746300.3,7906,0.001862229,0.010443799,14.7227838,1,144444,930397,9
MAI,2125,,,,,,,,,,102,115159.8069,18084.00845,11746300.3,7938,0.001851635,0.010496515,14.6982768,1,144444,930397,9
MAI,2126,,,,,,,,,,102,115159.8069,18084.00845,11746300.3,7942,0.001851251,0.01040325,14.7026331,1,144444,930397,9
MAI,2127,,,,,,,,,,102,115345.8745,18086.32297,11765279.2,7909,0.001915776,0.011163872,15.151872,1,144444,930397,9
MAI,2128,,,,,,,,,,102,115345.8745,18086.32297,11765279.2,7931,0.001935618,0.011223007,15.351389,1,144444,930397,9
MAI,2129,,,,,,,,,,102,115345.8745,18086.32297,11765279.2,7942,0.001935786,0.011162365,15.3740109,1,144444,930397,9
MAI,2130,,,,,,,,,,102,115345.8745,18086.32297,11765279.2,7980,0.001920041,0.011130576,15.3219291,1,144444,930397,9
MAI,2131,,,,,,,,,,68,115247.9432,18159.43523,7836860.135,7975,0.001863475,0.010352728,14.8612112,1,144444,930397,9
MAI,2132,,,,,,,,,,102,115665.3206,18099.48682,11797862.7,8000,0.001868091,0.01054972,14.9447288,1,144444,930397,9
MAI,2133,,,,,,,,,,102,115665.3206,18099.48682,11797862.7,8000,0.001839133,0.010375778,14.7130602,1,144444,930397,9
MAI,2134,,,,,,,,,,102,115665.3206,18099.48682,11797862.7,8002,0.001866052,0.010859161,14.9321494,1,144444,930397,9
MAI,2135,,,,,,,,,,102,115665.3206,18099.48682,11797862.7,8012,0.001897481,0.011067355,15.2026204,1,144444,930397,9
MAI,2136,,,,,,,,,,68,116300.0079,18074.8684,7908400.536,8056,0.001921915,0.011142371,15.4829474,1,144444,930397,9
MAI,2137,,,,,,,,,,102,115798.6991,18099.33647,11811467.3,8065,0.001948618,0.011314656,15.7156005,1,144444,930397,9
MAI,2138,,,,,,,,,,102,115798.6991,18099.33647,11811467.3,8067,0.001872238,0.010401228,15.1033467,1,144444,930397,9
MAI,2139,,,,,,,,,,102,115798.6991,18099.33647,11811467.3,8059,0.001849218,0.010305496,14.9028439,1,144444,930397,9
MAI,2140,,,,,,,,,,102,115798.6991,18099.33647,11811467.3,8055,0.001849308,0.010339713,14.8961778,1,144444,930397,9
MAI,2141,,,,,,,,,,68,115648.0785,18183.25248,7864069.335,8080,0.00186216,0.010491078,15.0462564,1,144444,930397,9
MAI,2142,1,69,,1,2,,1,0,,102,115454.6598,18162.04908,11776375.3,8152,0.001872877,0.0109377,15.2676904,1,144444,930397,9
MAI,2143,,,,,,,,,,102,115454.6598,18162.04908,11776375.3,8111,0.001907306,0.011071649,15.4701598,1,144444,930397,9
MAI,2144,,,,,,,,,,102,115454.6598,18162.04908,11776375.3,8131,0.001933545,0.011111324,15.721653,1,144444,930397,9
MAI,2145,1,69,,1,2,,1,15,,102,115454.6598,18162.04908,11776375.3,8132,0.001940904,0.011209641,15.7834289,1,144444,930397,9
MAI,2146,,,,,,,,,,68,114931.952,18245.09332,7815372.735,8142,0.001865243,0.010436016,15.1868066,1,144444,930397,9
MAI,2147,,,,,,,,,,102,114977.2422,18201.18162,11727678.7,8107,0.001860785,0.010371318,15.0853833,1,144444,930397,9
MAI,2148,1,56,,1,2,,1,2,,102,114977.2422,18201.18162,11727678.7,7996,0.001863935,0.010364676,14.9040214,1,144444,930397,9
MAI,2149,,,,,,,,,,102,114977.2422,18201.18162,11727678.7,8030,0.001853614,0.010160947,14.8845201,1,144444,930397,9
MAI,2150,,,,,,,,,,102,114977.2422,18201.18162,11727678.7,8063,0.001932458,0.010963239,15.5814126,1,144444,930397,9
MAI,2151,1,45,,1,8,,1,8,,68,115067.8226,18248.67687,7824611.935,8067,0.001955393,0.01117793,15.774154,1,144444,930397,9
MAI,2152,,,,,,,,,,102,115681.5598,18174.95918,11799519.1,8072,0.0019672,0.011307402,15.8792421,1,144444,930397,9
MAI,2153,,,,,,,,,,102,115681.5598,18174.95918,11799519.1,8096,0.001938973,0.010691058,15.6979252,1,144444,930397,9
MAI,2154,1,35,,1,2,,1,45,,102,115681.5598,18174.95918,11799519.1,8087,0.001902565,0.01052182,15.3860396,1,144444,930397,9
MAI,2155,,,,,,,,,,102,115681.5598,18174.95918,11799519.1,8084,0.001907414,0.010616339,15.4195327,1,144444,930397,9
MAI,2156,,,,,,,,,,102,116872.9138,18146.04409,11921037.21,8147,0.001835774,0.010087321,14.9560476,1,144444,930397,9
MAI,2157,1,56,,1,8,,1,15,,102,116872.9138,18146.04409,11921037.21,8149,0.001921574,0.010961094,15.6589067,1,144444,930397,9
MAU,1,4,48,10.09950494,4,6.5,3,4,18.25,11.64402565,170,74025.22716,61907.9656,12584288.62,1579,0.437352069,0.902309005,690.5789163,0,0,0,8
MAU,2,2,25,0,2,11.5,4.949747468,2,50.5,7.778174593,170,74025.22716,61907.9656,12584288.62,1560,0.431495898,0.925233851,673.1336014,0,0,0,8
MAU,3,3,45.66666667,17.89785834,3,8.333333333,6.506407099,3,14,11.53256259,136,68908.13134,67872.34341,9371505.862,1565,0.449849761,0.984834442,704.0148757,0,0,0,8
MAU,4,5,43.4,13.50185172,5,8,0,5,18.6,22.93032926,170,81401.71729,65954.49384,13838291.94,1587,0.468233774,1.041061596,743.0869988,0,0,0,8
MAU,5,3,42,15.71623365,3,10.33333333,4.041451884,3,8.333333333,6.506407099,204,68335.47569,66934.21547,13940437.04,1590,0.480214641,1.087416017,763.5412786,0,0,0,8
MAU,6,2,40.5,21.92031022,2,5,4.242640687,2,35.5,28.99137803,170,81571.49376,65754.20043,13867153.94,1591,0.503236195,1.150020631,800.6487865,0,0,0,8
MAU,7,4,45.5,14.6173413,4,11.5,4.041451884,4,9.25,10.87428159,170,78143.89841,62712.85572,13284462.73,1621,0.503499266,1.144625383,816.1723106,0,0,0,8
MAU,8,2,30,7.071067812,2,2,0,2,25,14.14213562,170,78143.89841,62712.85572,13284462.73,1717,1.173266299,2.086033041,2014.498236,0,0,0,8
MAU,9,1,56,,1,15,,1,2,,170,78143.89841,62712.85572,13284462.73,1717,1.185483181,2.085761987,2035.474623,0,0,0,8
MAU,10,3,35,10,3,12.66666667,4.041451884,3,18.33333333,23.2880513,204,87383.88729,61193.34836,17826313.01,1635,0.657874846,1.405877349,1075.625374,0,0,0,8
MAU,11,2,15,0,2,5,4.242640687,2,8.5,9.192388155,238,75361.31727,63867.06855,17935993.51,1642,0.599446642,1.280008784,984.2913859,0,0,0,8
MAU,12,3,43,23.06512519,3,8.333333333,6.506407099,3,13.66666667,9.814954576,238,75361.31727,63867.06855,17935993.51,1634,0.594961321,1.255649376,972.1667991,0,0,0,8
MAU,13,3,25,10,3,6.333333333,7.505553499,3,22,29.59729717,204,66057.86242,64191.89825,13475803.93,1651,0.589912698,1.225851415,973.9458649,0,0,0,8
MAU,14,7,20.14285714,10.10657495,7,6.428571429,4.825527358,7,17,23.34523506,170,78769.33254,63034.92392,13390786.53,1629,0.601560181,1.233927986,979.9415353,0,0,0,8
MAU,15,5,25,7.071067812,5,7.6,7.503332593,5,17.6,21.00714164,204,87242.89219,60881.47325,17797550.01,1628,0.617442492,1.245589593,1005.196377,0,0,0,8
MAU,16,4,35.25,14.61449053,4,8.25,5.315072906,4,4.5,4.123105626,204,87242.89219,60881.47325,17797550.01,1642,0.629356967,1.245780022,1033.404139,0,0,0,8
MAU,17,3,32.66666667,21.36195996,3,10.33333333,4.041451884,3,38.66666667,15.82192572,204,87242.89219,60881.47325,17797550.01,1625,0.658122179,1.288824303,1069.448541,0,0,0,8
MAU,18,3,53.33333333,17.15614564,3,4,3.464101615,3,6,3.464101615,170,78416.25841,62769.08846,13330763.93,1638,0.681116704,1.322821563,1115.669161,0,0,0,8
MAU,19,3,32.66666667,21.36195996,3,10.33333333,4.041451884,3,38.66666667,15.82192572,170,78416.25841,62769.08846,13330763.93,1634,0.720445288,1.390896124,1177.207601,0,0,0,8
MAU,20,,,,,,,,,,136,97269.25609,56040.2514,13228618.83,1659,0.757971702,1.454647198,1257.475053,0,0,0,8
MAU,21,5,33,13.03840481,5,9.6,5.504543578,5,19,15.31339283,170,104236.4653,52499.23715,17720199.11,1657,0.841156253,1.611697052,1393.795911,0,0,0,8
MAU,22,1,15,,1,15,,1,35,,136,99631.4304,57521.58807,13549874.53,1701,1.471094042,2.38624043,2502.330966,0,0,0,8
MAU,23,3,42,15.71623365,3,8.333333333,6.506407099,3,17.33333333,13.27905619,136,99631.4304,57521.58807,13549874.53,1714,1.506172168,2.379926476,2581.579096,0,0,0,8
MAU,24,2,11.5,4.949747468,2,25,14.14213562,2,21.5,19.09188309,102,88313.96329,61821.09565,9008024.256,1712,1.535379278,2.380334984,2628.569324,0,0,0,8
MAU,25,2,40,7.071067812,2,11.5,4.949747468,2,21.5,19.09188309,136,97163.45315,56469.51962,13214229.63,1717,1.55871335,2.384861385,2676.310821,0,0,0,8
MAU,26,3,28.33333333,15.27525232,3,10.33333333,4.041451884,3,24,21.51743479,136,97163.45315,56469.51962,13214229.63,1607,0.944562506,1.497494161,1517.911947,0,0,0,8
MAU,27,4,35,11.54700538,4,14,8.041558721,4,16.75,10.90489187,102,128475.9718,17319.73594,13104549.13,1617,0.934802759,1.456134037,1511.576061,0,0,0,8
MAU,28,2,30,7.071067812,2,11.5,4.949747468,2,23.5,30.40559159,102,128475.9718,17319.73594,13104549.13,1599,0.93925598,1.442281928,1501.870312,0,0,0,8
MAU,29,4,37.5,5,4,11.5,4.041451884,4,13.25,14.7732867,136,121494.5448,21698.62191,16523258.09,1606,0.936421509,1.411163803,1503.892943,0,0,0,8
MAU,30,3,22.66666667,13.65039682,3,5.666666667,8.144527815,3,20.33333333,21.36195996,102,118789.1628,22883.16903,12116494.61,1585,0.936848812,1.374266488,1484.905368,0,0,0,8
MAU,31,4,12,10.61445555,4,13.75,10.30776406,4,21.5,17.59734829,102,118789.1628,22883.16903,12116494.61,1561,0.910553019,1.256878066,1421.373263,0,0,0,8
MAU,32,3,25,17.32050808,3,8.333333333,6.506407099,3,28.66666667,23.67136104,136,90784.50231,52593.99593,12346692.31,1373,0.832448555,1.229849912,1142.951866,0,0,0,8
MAU,33,4,11,11.16542282,4,12,10.61445555,4,17.5,19.08751774,136,90784.50231,52593.99593,12346692.31,1313,0.87236716,1.316518926,1145.418081,0,0,0,8
MAU,34,1,15,,1,15,,1,56,,102,77010.90232,53325.96248,7855112.037,1286,0.838580767,1.209402865,1078.414866,0,0,0,8
MAU,35,3,16.33333333,24.82606158,3,9.666666667,13.27905619,3,24.33333333,28.18391977,102,77010.90232,53325.96248,7855112.037,1250,0.832486676,1.170934796,1040.608345,0,0,0,8
MAU,36,2,8.5,9.192388155,2,12.5,17.67766953,2,8,0,102,77010.90232,53325.96248,7855112.037,1203,0.838900768,1.174069726,1009.197625,0,0,0,8
